PROBA_SKLEARN,PROBA_PORTABLE,DIF_ABS
0.1562874361693132,0.15628743616931318,2.7755575615628914e-17
0.10761666757100981,0.10761666757100989,8.326672684688674e-17
0.14300119884127652,0.1430011988412766,8.326672684688674e-17
0.07372503070046588,0.07372503070046588,0.0
0.09072759502329189,0.09072759502329189,0.0
0.11499046271438373,0.11499046271438372,1.3877787807814457e-17
0.09306096636891673,0.09306096636891675,2.7755575615628914e-17
0.36712777415057485,0.3671277741505749,5.551115123125783e-17
0.13172360253102433,0.13172360253102433,0.0
0.08622639477571627,0.08622639477571628,1.3877787807814457e-17
0.11320554318081992,0.11320554318082,8.326672684688674e-17
0.3838547281090732,0.3838547281090732,0.0
0.06381727737445056,0.06381727737445059,2.7755575615628914e-17
0.20703302143196703,0.20703302143196717,1.3877787807814457e-16
0.08440170366875793,0.08440170366875793,0.0
0.12014724637540557,0.1201472463754055,6.938893903907228e-17
0.12806334175141057,0.12806334175141051,5.551115123125783e-17
0.09874158008078049,0.09874158008078049,0.0
0.1016879614086871,0.10168796140868713,2.7755575615628914e-17
0.16337854020324696,0.16337854020324705,8.326672684688674e-17
0.23338880730603945,0.23338880730603942,2.7755575615628914e-17
0.15169554883456707,0.15169554883456707,0.0
0.3148215630151582,0.3148215630151582,0.0
0.08130096412547233,0.08130096412547227,5.551115123125783e-17
0.07464703164162324,0.07464703164162324,0.0
0.1875814487109151,0.1875814487109151,0.0
0.2176962734427487,0.21769627344274878,8.326672684688674e-17
0.15305812954025386,0.1530581295402539,5.551115123125783e-17
0.041192422384071434,0.04119242238407139,4.163336342344337e-17
0.14837788260928111,0.14837788260928114,2.7755575615628914e-17
0.09181786657674529,0.0918178665767452,8.326672684688674e-17
0.12473632964989116,0.12473632964989109,6.938893903907228e-17
0.10257680420828169,0.10257680420828175,5.551115123125783e-17
0.16000931426935178,0.16000931426935186,8.326672684688674e-17
0.0648439735885116,0.06484397358851163,2.7755575615628914e-17
0.10214851056795815,0.10214851056795825,9.71445146547012e-17
0.16184688478420228,0.16184688478420237,8.326672684688674e-17
0.06618167086325913,0.06618167086325916,2.7755575615628914e-17
0.11058857712517815,0.1105885771251782,4.163336342344337e-17
0.07030224283232275,0.07030224283232278,2.7755575615628914e-17
0.08745049517118293,0.08745049517118293,0.0
0.0860956984285466,0.08609569842854664,4.163336342344337e-17
0.10483318606706171,0.10483318606706167,4.163336342344337e-17
0.12952276732794002,0.12952276732794002,0.0
0.05459840861475045,0.05459840861475048,2.7755575615628914e-17
0.07027024968596489,0.07027024968596489,0.0
0.14255638572612694,0.142556385726127,5.551115123125783e-17
0.22487031849931535,0.22487031849931532,2.7755575615628914e-17
0.34567944451944066,0.3456794445194406,5.551115123125783e-17
0.12246419442937932,0.12246419442937935,2.7755575615628914e-17
0.31588852956666946,0.31588852956666935,1.1102230246251565e-16
0.09749915979030627,0.09749915979030632,5.551115123125783e-17
0.06507196201047274,0.0650719620104728,5.551115123125783e-17
0.13657532538816863,0.1365753253881686,2.7755575615628914e-17
0.07367349889616488,0.07367349889616492,4.163336342344337e-17
0.084302668286598,0.084302668286598,0.0
0.16252296679404207,0.16252296679404216,8.326672684688674e-17
0.23087387455765093,0.230873874557651,5.551115123125783e-17
0.050765553713512775,0.050765553713512775,0.0
0.1646947923734948,0.16469479237349485,5.551115123125783e-17
0.3649180426691836,0.36491804266918365,5.551115123125783e-17
0.10263436169413723,0.10263436169413727,4.163336342344337e-17
0.09186362860869092,0.09186362860869092,0.0
0.042979849760028395,0.0429798497600284,6.938893903907228e-18
0.3913866118730051,0.39138661187300505,5.551115123125783e-17
0.134828646523378,0.13482864652337803,2.7755575615628914e-17
0.10833860483339354,0.10833860483339353,1.3877787807814457e-17
0.11122917431461292,0.111229174314613,8.326672684688674e-17
0.06924995213388423,0.06924995213388421,1.3877787807814457e-17
0.3394898103279726,0.3394898103279727,1.1102230246251565e-16
0.07268728911189347,0.07268728911189347,0.0
0.13064577782715817,0.1306457778271581,5.551115123125783e-17
0.160020351145746,0.16002035114574603,2.7755575615628914e-17
0.062394019796533376,0.062394019796533355,2.0816681711721685e-17
0.06251470380957587,0.06251470380957587,0.0
0.053181986818824065,0.053181986818824106,4.163336342344337e-17
0.06832097104587392,0.06832097104587385,6.938893903907228e-17
0.08800547350189585,0.08800547350189583,1.3877787807814457e-17
0.08451759138276153,0.08451759138276156,2.7755575615628914e-17
0.07449240868417034,0.07449240868417034,0.0
0.23452573048695968,0.23452573048695974,5.551115123125783e-17
0.14426812762603372,0.14426812762603378,5.551115123125783e-17
0.02644113435456983,0.026441134354569833,3.469446951953614e-18
0.2473543951879717,0.24735439518797156,1.3877787807814457e-16
0.15862991830853956,0.15862991830853965,8.326672684688674e-17
0.18590817507568091,0.185908175075681,8.326672684688674e-17
0.06695876880306677,0.06695876880306673,4.163336342344337e-17
0.09351414860102746,0.09351414860102748,2.7755575615628914e-17
0.159429412155671,0.15942941215567102,2.7755575615628914e-17
0.031349220847716554,0.031349220847716554,0.0
0.15352658911351427,0.1535265891135143,2.7755575615628914e-17
0.08143337911047485,0.0814333791104748,5.551115123125783e-17
0.15217799120545797,0.152177991205458,2.7755575615628914e-17
0.07471502577375498,0.07471502577375498,0.0
0.020009205597804773,0.02000920559780478,6.938893903907228e-18
0.027114857790871152,0.027114857790871152,0.0
0.029039506999899913,0.029039506999899937,2.42861286636753e-17
0.3190097080946417,0.31900970809464174,5.551115123125783e-17
0.10125639290222394,0.10125639290222394,0.0
0.10668625497415252,0.1066862549741525,1.3877787807814457e-17
0.5087260232680261,0.508726023268026,1.1102230246251565e-16
0.2769379141048041,0.27693791410480406,5.551115123125783e-17
