COD_APO;COD_ENDOSSO;COD_ITEM;DATA_COMP;COB_FUNDO;COD_MOD;ID_BEM;COBERTURA;CULTURA;MUNIC;UF;INDENIZ;DESP_SIN;EV_GER;VAL_FRANQ;D_AVISO;D_LIQ;D_OCORR_IN;D_OCORR_FI
292898429;4631917;7467304;2021;S;10;99;20;99999999.0;15026.0;MS;224249.72;0.0;99;10.0;20210707;00000000;20210629;20210629
292898480;22484432;7467378;2021;S;10;99;999;99999999.0;32195.0;PR;1704.18;0.0;8;10.0;20210517;00000000;20210401;20210401
291042922;2389475;4534133;2021;N;10;99;50;11270805.0;14371.0;SP;17467.31;1029.4;8;0.0;20210621;20210723;20210507;20210507
291042945;2389499;4534156;2021;N;10;99;50;11270805.0;14371.0;SP;4600.0;0.0;9;0.0;20210706;00000000;20210630;20210630
291042973;2389528;4534184;2021;N;10;99;50;11270805.0;28965.0;SP;29785.67;0.0;8;0.0;20210427;00000000;20210424;20210424
291042987;2389544;4534198;2021;N;10;99;50;11270805.0;14670.0;SP;15396.66;1007.56;8;0.0;20210513;20210723;20210513;20210513
291043000;2389557;4534211;2021;N;10;99;50;11270805.0;14670.0;SP;4600.0;0.0;9;0.0;20210705;00000000;20210630;20210630
291043000;2389557;4534211;2021;N;10;99;50;11270805.0;14670.0;SP;8799.93;351.93;8;0.0;20210514;20210719;20210514;20210514
291043004;2389561;4534215;2021;N;10;99;50;11270805.0;14670.0;SP;6099.33;1192.06;8;0.0;20210524;20210720;20210524;20210524
291043005;2389562;4534216;2021;N;10;99;50;11270805.0;40369.0;SP;23565.25;922.23;8;0.0;20210510;20210719;20210510;20210510
291043006;2389563;4534217;2021;N;10;99;50;11270805.0;14670.0;SP;4600.0;0.0;9;0.0;20210705;00000000;20210630;20210630
291043006;2389563;4534217;2021;N;10;99;50;11270805.0;14670.0;SP;9903.93;351.93;8;0.0;20210514;20210719;20210514;20210514
291043016;2389574;4534227;2021;N;10;99;50;11270805.0;16829.0;SP;4441.72;441.72;8;0.0;20210604;20210908;20210604;20210604
291043021;2389579;4534232;2021;N;10;99;50;11270805.0;10447.0;SP;63284.78;917.99;8;0.0;20210427;20210910;20210401;20210401
291043021;2389579;4534232;2021;N;10;99;50;11270805.0;10447.0;SP;4600.0;0.0;9;0.0;20210705;00000000;20210630;20210630
291043026;2389584;4534237;2021;N;10;99;50;11270805.0;11240.0;SP;6122.04;932.78;8;0.0;20210517;20210719;20210324;20210324
291043027;2389585;4534238;2021;N;10;99;50;11270805.0;28491.0;SP;51994.07;859.54;8;0.0;20210510;20210719;20210507;20210507
291043074;2389635;4534285;2021;N;10;99;50;11270805.0;2383.0;SP;36923.43;454.96;8;0.0;20210520;00000000;20210314;20210314
291043079;2389640;4534290;2021;N;10;99;50;11270805.0;28491.0;SP;15995.71;842.52;8;0.0;20210519;20210723;20210410;20210410
291043091;2389654;4534302;2021;N;10;99;50;11270805.0;16829.0;SP;4413.97;413.97;8;0.0;20210614;20210804;20210614;20210614
291043093;2389656;4534304;2021;N;10;99;50;11270805.0;14670.0;SP;17326.34;324.74;8;0.0;20210514;20210720;20210513;20210513
291043094;2389657;4534305;2021;N;10;99;50;11270805.0;2383.0;SP;4600.0;0.0;9;0.0;20210705;00000000;20210630;20210630
291043094;2389657;4534305;2021;N;10;99;50;11270805.0;2383.0;SP;36543.55;922.23;8;0.0;20210510;20210719;20210507;20210507
291043108;2389671;4534319;2021;N;10;99;50;11270805.0;14670.0;SP;21998.94;570.81;8;0.0;20210517;20210816;20210517;20210517
291043112;2389675;4534323;2021;N;10;99;50;11270805.0;14670.0;SP;52760.95;1007.56;8;0.0;20210513;20210723;20210513;20210513
291043121;2389685;4534332;2021;N;10;99;50;11270805.0;28965.0;SP;4324.87;324.87;8;0.0;20210518;20210723;20210517;20210517
291043136;2389701;4534347;2021;N;10;99;50;11270805.0;10447.0;SP;4384.15;384.15;8;0.0;20210517;20210715;20210401;20210401
291043180;2389747;4534391;2021;N;10;99;50;11270805.0;28697.0;PR;104824.86;385.79;8;0.0;20210507;20210723;20210415;20210415
291043185;2389752;4534396;2021;N;10;99;50;11270805.0;7333.0;SP;6618.26;899.48;8;0.0;20210514;20210705;20210401;20210401
291043185;2389752;4534396;2021;N;10;99;50;11270805.0;7333.0;SP;10166.48;1411.7;9;0.0;20210706;00000000;20210630;20210630
291043209;2389777;4534420;2021;N;10;99;50;11270805.0;14670.0;SP;4600.0;404.69;9;0.0;20210708;00000000;20210629;20210629
291043209;2389777;4534420;2021;N;10;99;50;11270805.0;14670.0;SP;6933.94;895.54;8;0.0;20210514;20210719;20210513;20210513
291043211;2389779;4534422;2021;N;10;99;50;11270805.0;2383.0;SP;865.7;865.7;8;0.0;20210608;20210811;20210501;20210501
291043232;2389800;4534443;2021;N;10;99;50;11270805.0;14670.0;SP;4324.87;324.87;8;0.0;20210519;20210723;20210513;20210513
291043242;2389810;4534453;2021;N;10;99;50;11270805.0;14670.0;SP;688.09;688.09;8;0.0;20210524;20210705;20210524;20210524
291043242;2389810;4534453;2021;N;10;99;50;11270805.0;14670.0;SP;34636.46;0.0;9;0.0;20210707;00000000;20210630;20210630
291043249;2389817;4534460;2021;N;10;99;50;11270805.0;5902.0;SP;25156.04;886.92;8;0.0;20210429;20210713;20210426;20210426
291043256;2389825;4534467;2021;N;10;99;50;11270805.0;45852.0;SP;783.2;782.2;8;0.0;20210607;20210811;20210502;20210502
291043256;2389825;4534467;2021;N;10;99;50;11270805.0;45852.0;SP;4600.0;0.0;9;0.0;20210705;00000000;20210630;20210630
291043269;2389839;4534480;2021;S;10;99;50;11270805.0;3306.0;SP;601.0;100.0;8;0.0;20210427;00000000;20210427;20210427
291043270;2389841;4534481;2021;S;10;99;50;11270805.0;3306.0;SP;15722.71;599.89;8;0.0;20210503;20210608;20210503;20210503
291043270;2389840;4534481;2021;S;10;99;50;11270805.0;3306.0;SP;33142.89;599.89;8;0.0;20210503;20210608;20210503;20210503
291043275;2389846;4534486;2021;S;10;99;50;11270805.0;3306.0;SP;17359.81;324.74;8;0.0;20210514;20210720;20210514;20210514
291043284;2389856;4534495;2021;S;10;99;50;11270805.0;14371.0;SP;27237.87;1792.9;8;0.0;20210513;20210727;20210513;20210513
291043287;2389859;4534498;2021;S;10;99;50;11270805.0;7948.0;SP;8868.44;868.44;8;0.0;20210708;20210812;20210625;20210625
291043292;2389864;4534503;2021;S;10;99;50;11270805.0;7948.0;SP;4358.11;358.11;8;0.0;20210610;20210804;20210610;20210610
291043292;2389864;4534503;2021;S;10;99;50;11270805.0;7948.0;SP;4322.53;322.53;8;0.0;20210625;20210729;20210625;20210625
291043580;2390189;4534791;2021;N;10;99;50;11270805.0;3739.0;MG;685.49;684.49;8;0.0;20210511;20210618;20210511;20210511
291043584;2390193;4534795;2021;N;10;99;50;11270805.0;3739.0;MG;535.77;535.77;8;0.0;20210514;20210705;20210514;20210514
291043600;2390209;4534811;2021;N;10;99;50;11270805.0;3739.0;MG;535.77;535.77;8;0.0;20210514;20210705;20210514;20210514
291043612;2390222;4534823;2021;N;10;99;50;11270805.0;32755.0;MG;633.94;633.94;8;0.0;20210510;20210811;20210510;20210510
291043619;2390230;4534830;2021;N;10;99;50;11315007.0;40101.0;MG;730.19;730.19;8;0.0;20210601;20210705;20210601;20210601
291043633;2390246;4534844;2021;N;10;99;50;11270805.0;38474.0;MG;962.75;962.75;8;0.0;20210413;20210611;20210413;20210413
291043636;2390249;4534847;2021;N;10;99;50;11315007.0;26431.0;SP;714.5;714.5;8;0.0;20210601;20210726;20210601;20210601
291043645;2390258;4534856;2021;N;10;99;50;11270805.0;41265.0;PR;649.56;649.56;9;0.0;20210630;20210811;20210629;20210629
291043653;2390267;4534864;2021;N;10;99;50;11270805.0;15947.0;MG;714.5;714.5;8;0.0;20210611;20210726;20210611;20210611
291044129;2390785;4535340;2021;N;70;60;80;99999999.0;31804.0;SP;258.2;258.2;27;0.0;20210209;20210406;20210205;20210205
291044129;2390785;4535340;2021;N;70;60;80;99999999.0;31804.0;SP;6470.63;258.2;27;1000.0;20210324;20210604;20210322;20210322
291044129;2390785;4535340;2021;N;70;60;80;99999999.0;31804.0;SP;258.2;258.2;39;0.0;20210222;20210318;20210217;20210217
291044273;2390947;4535484;2021;N;70;60;80;99999999.0;16197.0;SP;7147.9;7147.9;34;0.0;20210625;00000000;20210620;20210620
291044399;2391114;4535610;2021;N;10;99;50;11270805.0;7948.0;SP;4600.0;0.0;8;0.0;20210816;00000000;20210425;20210425
291044427;2391153;4535638;2021;N;10;99;50;11270805.0;14371.0;SP;4358.11;358.11;8;0.0;20210528;20210804;20210426;20210426
291044430;2391157;4535641;2021;N;10;99;50;11270805.0;14371.0;SP;12877.42;630.03;8;0.0;20210528;20210729;20210425;20210425
291044435;2391162;4535646;2021;N;10;99;50;11270805.0;1580.0;SP;4413.97;413.97;8;0.0;20210528;20210804;20210422;20210422
291044443;2391170;4535654;2021;N;10;99;50;11270805.0;14371.0;SP;782.2;782.2;8;0.0;20210608;20210811;20210420;20210420
291044443;2391170;4535654;2021;N;10;99;50;11270805.0;14371.0;SP;4600.0;0.0;9;0.0;20210720;00000000;20210630;20210630
291044449;2391182;4535660;2021;N;10;99;50;11270805.0;14371.0;SP;26640.03;891.03;8;0.0;20210513;20210727;20210420;20210420
291044451;2391184;4535662;2021;N;10;99;50;11270805.0;7948.0;SP;4416.48;416.48;8;0.0;20210609;20210727;20210420;20210420
291044454;2391190;4535665;2021;N;10;99;50;11270805.0;40338.0;SP;10150.67;857.87;8;0.0;20210513;20210727;20210329;20210329
291044464;2391210;4535675;2021;N;10;99;50;11270805.0;48866.0;SP;4415.6;415.6;8;0.0;20210629;20210915;20210410;20210410
291044471;2391217;4535682;2021;N;10;99;50;11270805.0;7948.0;SP;4416.48;416.48;8;0.0;20210609;20210727;20210420;20210420
291044838;2391620;4536049;2021;N;10;99;50;11270805.0;29366.0;MG;4600.0;0.0;8;0.0;20210629;00000000;20210428;20210428
291045042;2391854;4536253;2021;N;10;99;50;11270805.0;30836.0;PR;23629.4;298.99;8;0.0;20210427;20210913;20210410;20210410
291045054;2391871;4536265;2021;N;10;99;50;11270805.0;8071.0;PR;639.12;639.12;8;0.0;20210427;20210705;20210410;20210410
291045061;2391880;4536272;2021;N;10;99;50;11270805.0;8071.0;PR;639.12;639.12;8;0.0;20210506;20210705;20210420;20210420
291045080;2391899;4536291;2021;N;10;99;50;11270805.0;12335.0;MS;4600.0;444.6;8;0.0;20210609;00000000;20210525;20210525
291045087;2391908;4536298;2021;N;10;99;50;11270805.0;12335.0;MS;30246.55;694.6;8;0.0;20210608;00000000;20210525;20210525
291045101;2391922;4536312;2021;N;10;99;50;11270805.0;12335.0;MS;133907.49;444.6;8;0.0;20210608;00000000;20210525;20210525
291045120;2391944;4536331;2021;N;10;99;50;11270805.0;26462.0;PR;4600.0;0.0;8;0.0;20210521;00000000;20210517;20210517
291045140;2391965;4536351;2021;N;10;99;50;11270805.0;30836.0;PR;6005.07;365.07;8;0.0;20210505;20210727;20210420;20210420
291045146;2391972;4536357;2021;N;10;99;50;11270805.0;4525.0;PR;11151.82;831.85;8;0.0;20210426;20210713;20210410;20210410
291045168;2391999;4536379;2021;N;10;99;50;11270805.0;30836.0;PR;5165.07;365.07;8;0.0;20210507;20210727;20210420;20210420
291045178;2392011;4536389;2021;N;10;99;50;11270805.0;9489.0;PR;12945.64;0.0;8;0.0;20210427;00000000;20210410;20210410
291045189;2392023;4536400;2021;N;10;99;50;11270805.0;28642.0;PR;32517.37;365.54;8;0.0;20210427;20210723;20210410;20210410
291045191;2392025;4536402;2021;N;10;99;50;11270805.0;26761.0;MS;4600.0;0.0;9;0.0;20210702;00000000;20210629;20210629
291045194;2392028;4536405;2021;N;10;99;50;11270805.0;28642.0;PR;21229.56;365.54;8;0.0;20210427;20210723;20210410;20210410
291045195;2392029;4536406;2021;N;10;99;50;11270805.0;4154.0;PR;4356.64;356.64;9;0.0;20210702;20210922;20210629;20210629
291045209;2392043;4536420;2021;N;10;99;50;11270805.0;30197.0;PR;7801.74;374.26;8;0.0;20210426;20210712;20210405;20210405
291045214;2392048;4536425;2021;N;10;99;50;11270805.0;9489.0;PR;58915.47;0.0;8;0.0;20210427;00000000;20210410;20210410
291045284;2392124;4536495;2021;N;10;99;50;11270805.0;2431.0;PR;78698.29;415.51;9;0.0;20210701;20210811;20210628;20210628
291045291;2392131;4536502;2021;N;10;99;50;11270805.0;2431.0;PR;4415.51;415.51;9;0.0;20210701;20210811;20210628;20210628
291045309;2392150;4536520;2021;N;10;99;50;11270805.0;48574.0;PR;22343.41;452.14;8;0.0;20210430;20210621;20210410;20210410
291045317;2392160;4536528;2021;N;10;99;50;11270805.0;11240.0;SP;596.61;596.61;8;0.0;20210610;20210726;20210525;20210525
291045317;2392160;4536528;2021;N;10;99;50;11270805.0;11240.0;SP;4600.0;0.0;9;0.0;20210705;00000000;20210629;20210629
291045320;2392163;4536531;2021;N;10;99;50;11270805.0;14412.0;MS;694.6;694.6;8;0.0;20210609;20210705;20210525;20210525
291045348;2392193;4536559;2021;N;10;99;50;11270805.0;7333.0;SP;22220.98;1050.73;8;0.0;20210420;20210719;20210415;20210415
291045358;2392206;4536569;2021;N;10;99;50;11270805.0;14670.0;SP;47596.61;1411.89;8;0.0;20210505;20210719;20210420;20210420
291045381;2392229;4536592;2021;N;10;99;50;11270805.0;28491.0;SP;2158.83;2158.83;7;0.0;20210319;20210518;20210313;20210313
291045381;2392229;4536592;2021;N;10;99;50;11270805.0;28491.0;SP;671.13;671.13;8;0.0;20210430;20210621;20210410;20210410
291045381;2392229;4536592;2021;N;10;99;50;11270805.0;28491.0;SP;4600.0;0.0;9;0.0;20210705;00000000;20210629;20210629
290989685;2315110;4480896;2021;S;60;60;100;99999999.0;25528.0;MG;258.2;258.2;99;0.0;20201217;20210106;20201216;20201216
290995081;2323413;4486292;2021;S;60;60;100;99999999.0;18030.0;MG;258.2;258.2;34;0.0;20210415;20210705;20201112;20201112
291045386;2392234;4536597;2021;N;10;99;50;11270805.0;28491.0;SP;20100.73;392.77;8;0.0;20210426;20210809;20210410;20210410
291045403;2392251;4536614;2021;N;10;99;50;11270805.0;40730.0;MS;4600.0;0.0;8;0.0;20210629;00000000;20210610;20210610
291045413;2392261;4536624;2021;N;10;99;50;11270805.0;7333.0;SP;20955.04;800.73;8;0.0;20210420;20210719;20210321;20210321
291045414;2392262;4536625;2021;N;10;99;50;11270805.0;5902.0;SP;97368.54;1075.94;8;0.0;20210420;20210719;20210321;20210321
291045431;2392280;4536642;2021;N;10;99;50;11270805.0;53033.0;PR;602.14;602.14;8;0.0;20210505;20210621;20210425;20210425
291045452;2392304;4536663;2021;N;10;99;50;11270805.0;4154.0;PR;4326.05;326.05;8;0.0;20210602;20210730;20210515;20210515
291045459;2392311;4536670;2021;N;10;99;50;11270805.0;4154.0;PR;576.05;576.05;8;0.0;20210602;20210730;20210515;20210515
291045482;2392334;4536693;2021;N;10;99;50;11270805.0;14546.0;PR;17807.83;345.77;8;0.0;20210422;20210719;20210410;20210410
291045493;2392346;4536704;2021;N;10;99;50;11270805.0;4525.0;PR;10403.41;386.92;8;0.0;20210426;20210614;20210410;20210410
291045494;2392347;4536705;2021;N;10;99;50;11270805.0;16104.0;SP;27713.49;0.0;8;0.0;20210430;00000000;20210410;20210410
291045529;2392385;4536740;2021;N;10;99;50;11270805.0;9159.0;SP;27897.6;0.0;8;0.0;20210505;00000000;20210420;20210420
291045551;2392413;4536762;2021;N;10;99;50;11270805.0;14670.0;SP;4756.29;756.29;8;0.0;20210518;20210723;20210501;20210501
291045564;2392429;4536775;2021;N;10;99;50;11270805.0;23465.0;SP;4943.22;943.22;8;0.0;20210601;20210726;20210515;20210515
291045564;2392429;4536775;2021;N;10;99;50;11270805.0;23465.0;SP;9200.0;0.0;9;0.0;20210713;00000000;20210629;20210629
291045573;2392439;4536784;2021;N;10;99;50;11270805.0;14670.0;SP;589.87;589.87;8;0.0;20210524;20210705;20210517;20210517
291045573;2392439;4536784;2021;N;10;99;50;11270805.0;14670.0;SP;14781.74;0.0;9;0.0;20210707;00000000;20210629;20210629
291045591;2392460;4536802;2021;N;10;99;50;11270805.0;15875.0;PR;296987.62;449.89;8;0.0;20210430;20210608;20210410;20210410
291045592;2392461;4536803;2021;N;10;99;50;11270805.0;5902.0;SP;17528.21;876.09;8;0.0;20210430;20210621;20210410;20210410
291045600;2392469;4536811;2021;N;10;99;50;11270805.0;14670.0;SP;4384.15;384.15;1;0.0;20210602;20210715;20210515;20210515
291045631;2392506;4536842;2021;N;10;99;50;11270805.0;30197.0;PR;40496.66;364.93;8;0.0;20210518;20210727;20210405;20210405
291045638;2392513;4536849;2021;N;10;99;50;11270805.0;32281.0;PR;7319.34;392.23;8;0.0;20210429;20210713;20210405;20210405
291045645;2392520;4536856;2021;N;10;99;50;11270805.0;30049.0;PR;5190.85;390.85;8;0.0;20210511;20210705;20210430;20210430
291045686;2392565;4536897;2021;N;10;99;50;11270805.0;32487.0;PR;10822.37;420.83;8;0.0;20210430;20210820;20210405;20210405
291045687;2392566;4536898;2021;N;10;99;50;11270805.0;32487.0;PR;19680.68;887.54;8;0.0;20210514;20210727;20210405;20210405
291045688;2392567;4536899;2021;N;10;99;50;11270805.0;32281.0;PR;39332.15;887.54;8;0.0;20210514;20210727;20210405;20210405
291045691;2392571;4536902;2021;N;10;99;50;11270805.0;28996.0;PR;4396.79;396.79;8;0.0;20210519;20210723;20210405;20210405
291045701;2392582;4536912;2021;N;10;99;50;11270805.0;35893.0;PR;1181.82;1181.82;8;0.0;20210506;20210705;20210420;20210420
291045706;2392587;4536917;2021;N;10;99;50;11270805.0;35893.0;PR;77571.58;1654.78;8;0.0;20210506;20210707;20210420;20210420
291045709;2392590;4536920;2021;N;10;99;50;11270805.0;35893.0;PR;1772.73;1772.73;8;0.0;20210506;20210705;20210420;20210420
291045721;2392604;4536932;2021;N;10;99;50;11270805.0;4525.0;PR;655.48;655.48;8;0.0;20210426;20210910;20210410;20210410
291045730;2392615;4536941;2021;N;10;99;50;11270805.0;4219.0;PR;4401.54;401.54;8;0.0;20210615;20210729;20210525;20210525
291045746;2392631;4536957;2021;N;10;99;50;11270805.0;37042.0;PR;31302.16;354.68;8;0.0;20210426;20210713;20210410;20210410
291045749;2392636;4536960;2021;N;10;99;50;11270805.0;35893.0;PR;9624.07;331.27;8;0.0;20210505;20210720;20210420;20210420
291045770;2392659;4536981;2021;N;10;99;50;11270805.0;2060.0;PR;646.79;646.79;8;0.0;20210518;20210705;20210510;20210510
291045770;2392659;4536981;2021;N;10;99;50;11270805.0;2060.0;PR;4362.18;362.18;9;0.0;20210712;20210916;20210630;20210630
291046335;2393289;4537546;2021;N;70;60;80;99999999.0;24093.0;MG;443.23;443.23;27;0.0;20210331;20210505;20210328;20210328
291046659;2393660;4537870;2021;S;60;60;100;99999999.0;24921.0;MG;65357.1;2571.73;27;11079.77;20210510;20210618;20210428;20210428
291046715;2393724;4537926;2021;S;60;60;999;99999999.0;33008.0;MG;1149.0;0.0;27;0.0;20210218;20210316;20210217;20210217
291046715;2393724;4537926;2021;S;60;60;100;99999999.0;33008.0;MG;258.2;258.2;27;0.0;20210218;20210318;20210217;20210217
291046775;2393794;4537986;2021;S;60;60;100;99999999.0;18762.0;MG;20541.45;3857.76;27;3750.0;20210319;20210420;20210318;20210318
291046977;2394013;4538188;2021;S;60;60;100;99999999.0;23984.0;MG;17255.63;719.38;27;3169.75;20210824;20210920;20210503;20210503
291047317;2394388;4538528;2021;N;10;99;50;11270805.0;15875.0;PR;882.05;882.05;8;0.0;20210505;20210705;20210505;20210505
291047386;2394466;4538597;2021;N;10;99;50;11270805.0;26383.0;PR;618.67;618.67;9;0.0;20210705;20210910;20210629;20210629
291047407;2394487;4538618;2021;N;10;99;50;11270805.0;26383.0;PR;10346.41;933.11;9;0.0;20210601;20210910;20210524;20210524
291047408;2394488;4538619;2021;N;10;99;50;11270805.0;26383.0;PR;7777.46;1398.83;8;0.0;20210616;20210729;20210327;20210327
291047430;2394513;4538641;2021;N;10;99;50;11270805.0;26383.0;PR;600.0;0.0;9;0.0;20210705;00000000;20210629;20210629
291047439;2394524;4538650;2021;N;10;99;50;11270805.0;23472.0;PR;4420.9;420.9;9;0.0;20210630;20210812;20210629;20210629
291047460;2394548;4538671;2021;N;10;99;50;11270805.0;12751.0;PR;23242.58;790.28;8;0.0;20210706;20210910;20210401;20210401
291047467;2394556;4538678;2021;N;10;99;50;11270805.0;26383.0;PR;4840.36;840.36;8;0.0;20210519;20210805;20210325;20210325
291047498;2394587;4538709;2021;N;10;99;50;11270805.0;23472.0;PR;46804.55;1195.98;8;0.0;20210601;20210824;20210325;20210325
291047504;2394593;4538715;2021;N;10;99;50;11270805.0;26383.0;PR;50391.88;618.99;8;0.0;20210623;20210729;20210327;20210327
291047509;2394600;4538720;2021;N;10;99;50;11270805.0;23472.0;PR;15042.72;250.0;9;0.0;20210702;20210915;20210629;20210629
291047510;2394601;4538721;2021;N;10;99;50;11270805.0;26383.0;PR;5122.31;1122.31;8;0.0;20210601;20210723;20210325;20210325
291047512;2394603;4538723;2021;N;10;99;50;11270805.0;26383.0;PR;4368.99;368.99;8;0.0;20210623;20210729;20210327;20210327
291047554;2394645;4538765;2021;N;10;99;50;11270805.0;23472.0;PR;1390.26;1390.26;8;0.0;20210531;20210723;20210325;20210325
291047624;2394716;4538835;2021;N;10;99;50;11270805.0;47850.0;PR;42844.42;1555.76;8;0.0;20210428;20210707;20210408;20210408
291047626;2394718;4538837;2021;N;10;99;50;11270805.0;26383.0;PR;4356.64;356.64;8;0.0;20210705;20210922;20210326;20210326
291047644;2394738;4538855;2021;N;10;99;50;11270805.0;2060.0;PR;4600.0;0.0;9;0.0;20210701;00000000;20210628;20210628
291047657;2394751;4538868;2021;N;10;99;50;11270805.0;26462.0;PR;13246.53;1246.53;9;0.0;20210630;20210811;20210630;20210630
291047685;2394782;4538896;2021;N;10;99;50;11270805.0;33613.0;PR;843.11;843.11;8;0.0;20210702;20210910;20210318;20210318
291047686;2394783;4538897;2021;N;10;99;50;11270805.0;33613.0;PR;4600.0;0.0;8;0.0;20210702;00000000;20210318;20210318
291049388;2397105;4540599;2021;N;70;50;80;99999999.0;24189.0;RS;923.11;923.11;39;0.0;20210701;20210805;20210626;20210626
291051872;2400438;4543083;2021;N;70;50;80;99999999.0;6578.0;RS;530000.0;0.0;23;0.0;20210817;00000000;20210520;20210520
291052706;2401359;4543917;2021;N;10;99;50;11270805.0;50531.0;GO;112566.51;3695.05;8;0.0;20210428;20210705;20210407;20210407
291052710;2401363;4543921;2021;N;10;99;50;11270805.0;11264.0;GO;57322.86;2037.18;8;0.0;20210429;20210708;20210428;20210428
291052711;2401364;4543922;2021;N;10;99;50;11270805.0;11264.0;GO;4957.29;957.29;8;0.0;20210601;20210811;20210531;20210531
291052725;2401380;4543936;2021;N;10;99;50;11270805.0;3162.0;GO;608.84;608.84;8;0.0;20210411;20210719;20210318;20210318
291052743;2401403;4543954;2021;N;10;99;50;11270805.0;51468.0;MT;129453.85;1779.65;8;0.0;20210601;20210811;20210515;20210515
291052745;2401405;4543956;2021;N;10;99;50;11270805.0;19905.0;GO;97501.69;1428.49;8;0.0;20210415;20210723;20210326;20210326
291052745;2401405;4543956;2021;N;10;99;50;11270805.0;19905.0;GO;749.01;749.01;8;0.0;20210428;20210708;20210407;20210407
291052749;2401409;4543960;2021;N;10;99;50;11270805.0;11439.0;GO;727.45;727.45;8;0.0;20210510;20210708;20210509;20210509
291052780;2401443;4543991;2021;N;10;99;50;11270805.0;19905.0;GO;750.01;749.01;8;0.0;20210428;20210708;20210407;20210407
291052816;2401483;4544027;2021;N;10;99;50;11270805.0;11439.0;GO;46456.09;749.01;8;0.0;20210429;20210708;20210412;20210412
291052835;2401503;4544046;2021;N;10;99;50;11270805.0;11439.0;GO;15613.52;749.01;8;0.0;20210429;20210708;20210412;20210412
291053003;2401689;4544214;2021;N;10;99;50;11270805.0;36634.0;GO;2333.14;250.0;8;0.0;20210629;20210811;20210418;20210418
291053088;2401785;4544299;2021;N;10;99;50;11270805.0;10241.0;GO;25394.26;750.0;8;0.0;20210427;20210811;20210327;20210327
291053088;2401785;4544299;2021;N;10;99;50;11270805.0;10241.0;GO;49163.13;1050.0;8;0.0;20210430;20210811;20210325;20210325
